country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
England,,2021-01-01,,,,,45768.0,,,,813.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-02,,,,,47396.0,,,,842.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-03,1174592.0,1154306.0,20286.0,,49025.0,2.09,2.05,0.04,871.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-04,,,,,65678.0,,,,1167.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-05,,,,,82331.0,,,,1463.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-06,,,,,98984.0,,,,1759.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-07,,,,,115637.0,,,,2054.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-08,,,,,132290.0,,,,2350.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-09,,,,,148943.0,,,,2646.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-10,2333764.0,1959151.0,374613.0,,165596.0,4.15,3.48,0.67,2942.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-11,2474205.0,2080280.0,393925.0,140441.0,162002.0,4.4,3.7,0.7,2878.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-12,2661850.0,2254556.0,407294.0,187645.0,165152.0,4.73,4.01,0.72,2934.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-13,2910027.0,2494371.0,415656.0,248177.0,176950.0,5.17,4.43,0.74,3144.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-14,3189674.0,2769164.0,420510.0,279647.0,193243.0,5.67,4.92,0.75,3433.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-15,3514385.0,3090058.0,424327.0,324711.0,215973.0,6.24,5.49,0.75,3837.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-16,3791594.0,3365492.0,426102.0,277209.0,231918.0,6.74,5.98,0.76,4120.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-17,3947442.0,3520056.0,427386.0,155848.0,230525.0,7.01,6.25,0.76,4096.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-18,4118342.0,3687206.0,431136.0,170900.0,234877.0,7.32,6.55,0.77,4173.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-19,4419704.0,3985579.0,434125.0,301362.0,251122.0,7.85,7.08,0.77,4461.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-20,4740578.0,4303730.0,436848.0,320874.0,261507.0,8.42,7.65,0.78,4646.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-21,5100475.0,4661293.0,439182.0,359897.0,272972.0,9.06,8.28,0.78,4850.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-22,5526071.0,5085771.0,440300.0,425596.0,287384.0,9.82,9.04,0.78,5106.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-23,5970175.0,5529101.0,441074.0,444104.0,311226.0,10.61,9.82,0.78,5529.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,,2021-01-24,6169377.0,5727693.0,441684.0,199202.0,317419.0,10.96,10.18,0.78,5639.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Estonia,EST,2020-12-28,207.0,207.0,,,,0.02,0.02,,,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2020-12-29,516.0,516.0,,309.0,309.0,0.04,0.04,,233.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2020-12-30,884.0,884.0,,368.0,338.0,0.07,0.07,,255.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2020-12-31,1907.0,1907.0,,1023.0,567.0,0.14,0.14,,427.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-01,2487.0,2487.0,,580.0,570.0,0.19,0.19,,430.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-02,,,,,459.0,,,,346.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-03,2517.0,2517.0,,,385.0,0.19,0.19,,290.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-04,2535.0,2535.0,,18.0,333.0,0.19,0.19,,251.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-05,3188.0,3188.0,,653.0,382.0,0.24,0.24,,288.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-06,5009.0,5009.0,,1821.0,589.0,0.38,0.38,,444.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-07,6632.0,6632.0,,1623.0,675.0,0.5,0.5,,509.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-08,7973.0,7973.0,,1341.0,784.0,0.6,0.6,,591.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-09,10197.0,10197.0,,2224.0,1099.0,0.77,0.77,,828.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-10,10749.0,10749.0,,552.0,1176.0,0.81,0.81,,887.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-11,10972.0,10972.0,,223.0,1205.0,0.83,0.83,,908.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-12,11896.0,11896.0,,924.0,1244.0,0.9,0.9,,938.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-13,13481.0,13481.0,,1585.0,1210.0,1.02,1.02,,912.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-14,14879.0,14879.0,,1398.0,1178.0,1.12,1.12,,888.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-15,16677.0,16677.0,,1798.0,1243.0,1.26,1.26,,937.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-16,17959.0,17959.0,,1282.0,1109.0,1.35,1.35,,836.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-17,18179.0,18179.0,,220.0,1061.0,1.37,1.37,,800.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-18,18275.0,18275.0,,96.0,1043.0,1.38,1.38,,786.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-19,19315.0,19315.0,,1040.0,1060.0,1.46,1.46,,799.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-20,20478.0,20478.0,,1163.0,1000.0,1.54,1.54,,754.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-21,21985.0,21985.0,,1507.0,1015.0,1.66,1.66,,765.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-22,24196.0,24196.0,,2211.0,1074.0,1.82,1.82,,810.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-23,25704.0,25704.0,,1508.0,1106.0,1.94,1.94,,834.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-24,25964.0,25964.0,,260.0,1112.0,1.96,1.96,,838.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,2021-01-25,26126.0,26126.0,,162.0,1122.0,1.97,1.97,,846.0,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Finland,FIN,2020-12-31,1767.0,,,,,0.03,,,,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-01,,,,,459.0,,,,83.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-02,,,,,459.0,,,,83.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-03,,,,,459.0,,,,83.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-04,3604.0,,,,459.0,0.07,,,83.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-05,5445.0,,,1841.0,736.0,0.1,,,133.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-06,,,,,839.0,,,,151.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-07,8155.0,,,,913.0,0.15,,,165.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-08,11135.0,,,2980.0,1273.0,0.2,,,230.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-09,,,,,1353.0,,,,244.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-10,,,,,1433.0,,,,259.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-11,14196.0,,,,1513.0,0.26,,,273.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-12,17617.0,,,3421.0,1739.0,0.32,,,314.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-13,23126.0,,,5509.0,2332.0,0.42,,,421.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-14,33033.0,,,9907.0,3554.0,0.6,,,641.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-15,43143.0,,,10110.0,4573.0,0.78,,,825.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-16,,,,,4971.0,,,,897.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-17,,,,,5369.0,,,,969.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-18,54568.0,,,,5767.0,0.98,,,1041.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-19,55824.0,,,1256.0,5458.0,1.01,,,985.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-20,62061.0,,,6237.0,5562.0,1.12,,,1004.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-21,78300.0,,,16239.0,6467.0,1.41,,,1167.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-22,91260.0,,,12960.0,6874.0,1.65,,,1241.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-23,,,,,7253.0,,,,1309.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-24,,,,,7633.0,,,,1378.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,2021-01-25,110651.0,106098.0,4553.0,,8012.0,2.0,1.91,0.08,1446.0,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
France,FRA,2021-01-04,1000.0,1000.0,,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-05,6000.0,6000.0,,5000.0,5000.0,0.01,0.01,,74.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-06,18000.0,18000.0,,12000.0,8500.0,0.03,0.03,,125.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-07,45000.0,45000.0,,27000.0,14667.0,0.07,0.07,,216.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-08,81000.0,81000.0,,36000.0,20000.0,0.12,0.12,,295.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-09,95000.0,95000.0,,14000.0,18800.0,0.14,0.14,,277.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-10,107000.0,107000.0,,12000.0,17667.0,0.16,0.16,,260.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-11,138351.0,138351.0,,31351.0,19622.0,0.2,0.2,,289.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-12,189834.0,189834.0,,51483.0,26262.0,0.28,0.28,,387.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-13,247167.0,247167.0,,57333.0,32738.0,0.36,0.36,,483.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-14,318216.0,318216.0,,71049.0,39031.0,0.47,0.47,,575.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-15,388730.0,388730.0,,70514.0,43961.0,0.57,0.57,,648.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-16,413046.0,413046.0,,24316.0,45435.0,0.61,0.61,,670.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-17,422127.0,422127.0,,9081.0,45018.0,0.62,0.62,,664.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-18,479873.0,479873.0,,57746.0,48789.0,0.71,0.71,,719.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-19,585664.0,585664.0,,105791.0,56547.0,0.86,0.86,,834.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-20,692777.0,692777.0,,107113.0,63659.0,1.02,1.02,,938.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-21,823567.0,823567.0,,130790.0,72193.0,1.21,1.21,,1064.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-22,963139.0,963139.0,,139572.0,82058.0,1.42,1.42,,1210.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-23,1008720.0,1008720.0,,45581.0,85096.0,1.49,1.49,,1254.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-24,1026871.0,1026871.0,,18151.0,86392.0,1.51,1.51,,1274.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,2021-01-25,1092958.0,1092958.0,,66087.0,87584.0,1.61,1.61,,1291.0,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
Germany,DEU,2020-12-27,24259.0,24258.0,1.0,,,0.03,0.03,0.0,,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2020-12-28,43980.0,43979.0,1.0,19721.0,19721.0,0.05,0.05,0.0,235.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2020-12-29,87131.0,87130.0,1.0,43151.0,31436.0,0.1,0.1,0.0,375.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2020-12-30,144616.0,144615.0,1.0,57485.0,40119.0,0.17,0.17,0.0,479.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2020-12-31,182538.0,182537.0,1.0,37922.0,39570.0,0.22,0.22,0.0,472.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-01,213147.0,213146.0,1.0,30609.0,37778.0,0.25,0.25,0.0,451.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-02,258178.0,258177.0,1.0,45031.0,38986.0,0.31,0.31,0.0,465.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-03,282725.0,282724.0,1.0,24547.0,36924.0,0.34,0.34,0.0,441.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-04,331400.0,331399.0,1.0,48675.0,41060.0,0.4,0.4,0.0,490.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-05,382471.0,382470.0,1.0,51071.0,42191.0,0.46,0.46,0.0,504.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-06,438722.0,438721.0,1.0,56251.0,42015.0,0.52,0.52,0.0,501.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-07,496594.0,496593.0,1.0,57872.0,44865.0,0.59,0.59,0.0,535.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-08,554705.0,554704.0,1.0,58111.0,48794.0,0.66,0.66,0.0,582.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-09,608547.0,608546.0,1.0,53842.0,50053.0,0.73,0.73,0.0,597.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-10,641010.0,641009.0,1.0,32463.0,51184.0,0.77,0.77,0.0,611.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-11,706926.0,706924.0,2.0,65916.0,53647.0,0.84,0.84,0.0,640.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-12,787151.0,787138.0,13.0,80225.0,57811.0,0.94,0.94,0.0,690.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-13,880828.0,880813.0,15.0,93677.0,63158.0,1.05,1.05,0.0,754.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-14,980881.0,980811.0,70.0,100053.0,69184.0,1.17,1.17,0.0,826.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-15,1071560.0,1071259.0,301.0,90679.0,73836.0,1.28,1.28,0.0,881.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-16,1126456.0,1125688.0,768.0,54896.0,73987.0,1.34,1.34,0.0,883.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-17,1171481.0,1156253.0,15228.0,45025.0,75782.0,1.4,1.38,0.02,904.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,2021-01-18,1239478.0,1208085.0,31393.0,67997.0,76079.0,1.48,1.44,0.04,908.0,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
